RATE,ID,YEAR,CITY,STATE,MKT_TIER
199,845202,2018,Philadelphia,PA,
155,845202,2019,Philadelphia,PA,
199,845353,2019,Denver,CO,
98,845367,2018,Niagara Falls,NY,
129,845367,2019,Niagara Falls,NY,
129,845381,2019,Milwaukee,WI,
143,845437,2019,Cincinnati,OH,
189,845615,2018,Newport Beach,CA,
125,845735,2019,Gainesville,FL,
649,845970,2018,Beverly Hills,CA,
350,845970,2019,Beverly Hills,CA,
699,845981,2019,Palm Springs,CA,
232,846372,2017,Birmingham,MI,
435,846372,2018,Birmingham,MI,
439,846372,2019,Detroit,MI,
199,846450,2018,Florham Park,NJ,
104,846506,2017,Chicago,IL,
259,846507,2018,Atlanta,GA,
221,846528,2017,San Francisco,CA,
169,846550,2019,Pittsburgh,PA,
189,846578,2018,Burlingame,CA,
199,846578,2019,Burlingame,CA,
450,846611,2018,Southport,CT,
450,846611,2019,Southport,CT,
399,846612,2017,Telluride,CO,
220,846621,2018,Woodbury,NY,
179,846621,2019,Woodbury,NY,
205,846623,2017,Santa Monica,CA,
339,846623,2018,Santa Monica,CA,
699,846623,2019,Santa Monica,CA,
275,846630,2018,Reno,NV,
225,846630,2019,Reno,NV,
149,846634,2018,Long Beach,CA,
259,846640,2019,Santa Rosa,CA,
199,846641,2018,Boise,ID,
199,846641,2019,Boise,ID,
439,846644,2017,Denver,CO,
519,846644,2018,Denver,CO,
339,846644,2019,Denver,CO,
279,846646,2018,San Francisco,CA,
189,846653,2018,Monterey,CA,
350,846658,2019,Monterey,CA,
499,846659,2019,Monterey,CA,
209,846661,2018,Oakland,CA,
249,846661,2019,Oakland,CA,
499.99,846670,2018,San Carlos,CA,
229,846670,2019,San Carlos,CA,
165,846675,2017,Mountain View,CA,
599.99,846676,2018,Menlo Park,CA,
499,846676,2019,Menlo Park,CA,
145,846687,2017,Millbrae,CA,
299,846687,2018,Millbrae,CA,
895,846688,2018,Dana Point,CA,
899,846688,2019,Dana Point,CA,
699,846689,2018,Miami Beach,FL,
449,846689,2019,Miami Beach,FL,
599,846692,2017,San Francisco,CA,
239,846692,2018,San Francisco,CA,
237,846692,2019,San Francisco,CA,
359,846702,2018,Palo Alto,CA,
359,846702,2019,Palo Alto,CA,
999,846714,2018,Miami,FL,
335,846715,2019,West Hollywood,CA,
236.5,846718,2017,Santa Clara,CA,
449,846718,2018,Santa Clara,CA,
459,846718,2019,Santa Clara,CA,
229,846724,2018,Doral,FL,
229,846724,2019,Miami,FL,
93.7,846725,2018,Lake Forest,CA,
149,846737,2018,Bethlehem,PA,
159,846737,2019,Bethlehem,PA,
285,846746,2017,New York,NY,
472,846746,2018,New York,NY,
669,846746,2019,New York,NY,
499,846747,2018,Seattle,WA,
499,846747,2019,Seattle,WA,
300,846749,2018,Las Vegas,NV,
300,846749,2019,Las Vegas,NV,
206,846751,2017,Mountain View,CA,
409.99,846751,2018,Mountain View,CA,
439.99,846751,2019,Mountain View,CA,
159,846761,2018,Sandwich,IL,
499,846766,2018,Durham,NC,
499,846766,2019,Durham,NC,
299,846772,2018,New York,NY,
417,846772,2019,New York,NY,
999,846774,2018,Las Vegas,NV,
799,846774,2019,Las Vegas,NV,
165,846776,2018,Chatham,NJ,
172,846776,2019,West Orange,NJ,
549,846778,2018,Boston,MA,
309,846778,2019,Boston,MA,
999,846783,2018,Brooklyn,NY,
195,846783,2019,Brooklyn,NY,
339,846808,2018,Santa Monica,CA,
459,846808,2019,Santa Monica,CA,
389,846825,2019,Santa Monica,CA,
999,846867,2019,New York,NY,
82,846960,2018,Bellingham,WA,
140,847087,2017,Irvine,CA,
152,847087,2018,Irvine,CA,
115,847141,2019,Ann Arbor,MI,
139,847358,2020,Houston,TX,
88,847675,2017,Ann Arbor,MI,
299,847675,2018,Ann Arbor,MI,
189,847694,2018,Richmond,VA,
169,847694,2019,Richmond,VA,
249,847695,2018,Tempe,AZ,
225,847695,2019,Tempe,AZ,
129.5,847939,2018,Brownsville,TX,
230,847939,2019,Brownsville,TX,
379,847945,2018,Miami,FL,
419,847945,2019,Miami,FL,
266.5,847954,2018,San Diego,CA,
399,847954,2019,San Diego,CA,
459,847961,2018,Los Angeles,CA,
459,847961,2019,Los Angeles,CA,
999.99,848006,2018,San Francisco,CA,
999.99,848006,2019,San Francisco,CA,
700,848007,2018,Los Angeles,CA,
305.55,848007,2019,Los Angeles,CA,
234,848011,2017,Los Angeles,CA,
999,848011,2018,Los Angeles,CA,
799,848011,2019,Los Angeles,CA,
249,848118,2018,New York,NY,
279,848118,2019,New York,NY,
899,848120,2019,Brooklyn,NY,
599,848123,2018,San Francisco,CA,
499,848123,2019,San Francisco,CA,
299,848124,2019,Albuquerque,NM,
422.1,848125,2018,Burbank,CA,
405,848125,2019,Burbank,CA,
139,848131,2017,Seattle,WA,
399,848131,2019,Seattle,WA,
379,848133,2018,Austin,TX,
249,848133,2019,Austin,TX,
229,848134,2019,Las Cruces,NM,
279,848137,2018,Hermosa Beach,CA,
599,848137,2019,Hermosa Beach,CA,
179,848149,2019,Newport,RI,
189,848151,2017,San Francisco,CA,
899,848151,2018,San Francisco,CA,
252.33,848151,2019,San Francisco,CA,
192,848153,2018,Fort Worth,TX,
252,848153,2019,Fort Worth,TX,
599,848154,2018,Manhattan Beach,CA,
349,848154,2019,Manhattan Beach,CA,
149,848155,2017,Milwaukee,WI,
429,848165,2018,West Hollywood,CA,
413,848165,2019,West Hollywood,CA,
177,848166,2017,Portland,OR,
900,848166,2018,Portland,OR,
699,848166,2019,Portland,OR,
95,848167,2017,Ann Arbor,MI,
159,848167,2018,Ann Arbor,MI,
130.5,848167,2019,Ann Arbor,MI,
269,848168,2018,Marina Del Rey,CA,
499,848168,2019,Marina Del Rey,CA,
950,848169,2018,Washington,DC,
299,848169,2019,Washington,DC,
589,848170,2018,La Jolla,CA,
600,848170,2019,La Jolla,CA,
499,848172,2018,Tiburon,CA,
269,848172,2019,Tiburon,CA,
405,848173,2018,New York,NY,
339,848173,2019,New York,NY,
329,848176,2018,Napa,CA,
275,848178,2018,Miami Beach,FL,
459,848179,2018,Washington,DC,
250,848179,2019,Washington,DC,
599,848184,2018,Las Vegas,NV,
799,848187,2018,San Francisco,CA,
900,848187,2019,San Francisco,CA,
179,848188,2019,New Orleans,LA,
429,848190,2018,New York,NY,
288.98,848190,2019,New York,NY,
299,848192,2019,Daytona Beach Shores,FL,
109,848194,2018,Nyack,NY,
899,848194,2019,Nyack,NY,
749,848195,2019,New York,NY,
372,848196,2018,Cary,NC,
343,848196,2019,Cary,NC,
599,848197,2018,Las Vegas,NV,
599,848203,2018,San Francisco,CA,
799,848203,2019,San Francisco,CA,
179,848208,2018,Eugene,OR,
259,848208,2019,Eugene,OR,
199,848212,2017,San Francisco,CA,
649,848212,2018,San Francisco,CA,
370,848212,2019,San Francisco,CA,
122,848213,2017,Chicago,IL,
299,848213,2018,Chicago,IL,
319,848213,2019,Chicago,IL,
209,848222,2018,Aurora,CO,
119,848228,2019,Danbury,CT,
899,848229,2019,New York,NY,
599,848230,2018,New York,NY,
600,848230,2019,New York,NY,
190,848231,2017,Chicago,IL,
999,848231,2018,Chicago,IL,
219,848232,2017,Los Angeles,CA,
699,848232,2018,Los Angeles,CA,
899,848232,2019,Los Angeles,CA,
149,848233,2019,Palm Springs,CA,
165,848234,2018,Van Nuys,CA,
143,848234,2019,Van Nuys,CA,
189,848246,2017,New York,NY,
229,848246,2018,New York,NY,
434,848246,2019,New York,NY,
279,848262,2019,San Francisco,CA,
279,848269,2018,Weston,FL,
259,848269,2019,Weston,FL,
239,848286,2018,Stamford,CT,
192.5,848286,2019,Stamford,CT,
289,848290,2018,Venice,CA,
289,848290,2019,Venice,CA,
459,848292,2018,South Bend,IN,
289,848298,2019,San Diego,CA,
189.99,848301,2018,Los Angeles,CA,
314.1,848303,2019,West Hollywood,CA,
409,848306,2018,Washington,DC,
599,848306,2019,Washington,DC,
349,848372,2018,Marina Del Rey,CA,
289,848378,2018,Lafayette,CA,
420,848378,2019,Lafayette,CA,
440.1,848380,2018,West Hollywood,CA,
422.1,848380,2019,West Hollywood,CA,
439,848382,2018,West Hollywood,CA,
413,848382,2019,West Hollywood,CA,
154,848387,2018,Tucson,AZ,
188,848387,2019,Tucson,AZ,
999,848388,2018,New York,NY,
800,848388,2019,New York,NY,
499,848391,2017,New York,NY,
499,848391,2018,New York,NY,
599,848391,2019,New York,NY,
314,848392,2018,Dallas,TX,
314,848392,2019,Dallas,TX,
349,848393,2018,Dallas,TX,
379,848393,2019,Dallas,TX,
95,848394,2017,Omaha,NE,
322,848394,2018,Omaha,NE,
364,848394,2019,Omaha,NE,
121,848394,2020,Omaha,NE,
169,848398,2017,South Sioux City,NE,
189,848403,2017,Washington,DC,
394,848403,2018,Washington,DC,
559,848403,2019,Washington,DC,
199,848409,2019,Albuquerque,NM,
419,848410,2019,Miami Beach,FL,
118,848444,2018,Sioux Falls,SD,
118,848444,2019,Sioux Falls,SD,
450,848455,2018,Greenwich,CT,
450,848455,2019,Greenwich,CT,
599,848468,2018,Miami Beach,FL,
499,848468,2019,Miami Beach,FL,
999,848473,2018,La Jolla,CA,
397,848473,2019,La Jolla,CA,
629,848476,2018,Miami Beach,FL,
425,848476,2019,Miami Beach,FL,
107,848478,2017,Chicago,IL,
399,848478,2018,Chicago,IL,
232,848478,2019,Chicago,IL,
248.33,848481,2017,New York,NY,
895,848481,2018,New York,NY,
695,848481,2019,New York,NY,
395,848491,2018,La Jolla,CA,
285,848491,2019,La Jolla,CA,
129,848492,2018,Phoenix,AZ,
263,848495,2017,San Francisco,CA,
579,848495,2018,San Francisco,CA,
429,848495,2019,San Francisco,CA,
999,848497,2018,San Diego,CA,
899,848497,2019,San Diego,CA,
259,848500,2018,Maryland Heights,MO,
500,848505,2019,Santa Monica,CA,
325,848530,2019,San Diego,CA,
399,848531,2018,Santa Barbara,CA,
175,848531,2019,Santa Barbara,CA,
999,848534,2018,Las Vegas,NV,
499,848534,2019,Las Vegas,NV,
999,848535,2018,Las Vegas,NV,
499,848535,2019,Las Vegas,NV,
119.95,848536,2017,Traverse City,MI,
169,848536,2019,Traverse City,MI,
724.5,848539,2018,Huntington Beach,CA,
500,848539,2019,Huntington Beach,CA,
129,848553,2018,Casper,WY,
119,848553,2019,Casper,WY,
259,848554,2018,Redondo Beach,CA,
195,848560,2019,Portland,OR,
316.33,848563,2018,Beverly Hills,CA,
274.2,848563,2019,Beverly Hills,CA,
154,848565,2018,Tampa,FL,
128,848565,2019,Tampa,FL,
162,848571,2017,San Francisco,CA,
1000,848571,2019,San Francisco,CA,
650,848573,2018,New York,NY,
699,848573,2019,New York,NY,
999,848576,2018,Menlo Park,CA,
700,848576,2019,Menlo Park,CA,
595,848580,2018,New York,NY,
650,848580,2019,New York,NY,
599,848607,2017,Lincoln,NE,
599,848607,2018,Lincoln,NE,
999,848607,2019,Lincoln,NE,
699,848634,2018,Minneapolis,MN,
199,848634,2019,Minneapolis,MN,
89,848682,2018,York,PA,
499,848754,2017,Las Vegas,NV,
89,848754,2019,Las Vegas,NV,
394,848798,2018,Beverly Hills,CA,
499,848798,2019,Beverly Hills,CA,
169,848933,2017,Richmond,VA,
247.5,848935,2017,New York,NY,
249,848936,2017,New York,NY,
295,849322,2017,New York,NY,
999,849322,2019,New York,NY,
249,849401,2019,New York,NY,
259,849496,2017,Washington,DC,
235,849521,2017,Sunnyvale,CA,
479,849535,2019,New Orleans,LA,
350,849640,2017,Beverly Hills,CA,
999,849640,2018,Beverly Hills,CA,
650,849640,2019,Beverly Hills,CA,
899,849644,2017,New York,NY,
339,849644,2018,New York,NY,
399,849644,2019,New York,NY,
159,849658,2018,Appleton,WI,
215,849667,2017,Marina Del Rey,CA,
449,849667,2018,Marina Del Rey,CA,
419,849667,2019,Marina Del Rey,CA,
640,849696,2018,New York,NY,
799,849696,2019,New York,NY,
630,849758,2018,Santa Monica,CA,
699,849758,2019,Santa Monica,CA,
799,850053,2019,New York,NY,
103,850175,2017,Somerset,NJ,
619,850468,2018,New York,NY,
719,850469,2018,New York,NY,
729,850470,2018,New York,NY,
720,850471,2018,New York,NY,
498,850472,2018,Chicago,IL,
999,850472,2019,Chicago,IL,
900,850493,2017,New York,NY,
335,850493,2018,New York City,NY,
360,850493,2019,New York City,NY,
895,850495,2018,New York,NY,
299,850643,2018,Jensen Beach,FL,
229,851086,2018,Boston,MA,
299,851086,2019,Boston,MA,
239,851127,2018,Louisville,KY,
152,851398,2017,Los Angeles,CA,
160,851398,2018,Los Angeles,CA,
159,851398,2019,Los Angeles,CA,
499,851444,2018,New York,NY,
499,851444,2019,New York,NY,
159,851446,2018,New York,NY,
615,851446,2019,New York,NY,
750,851447,2018,New York,NY,
750,851447,2019,New York City,NY,
900,851448,2018,New York,NY,
779,851455,2018,New York,NY,
509,851455,2019,New York City,NY,
499,851810,2017,San Francisco,CA,
879,851810,2018,San Francisco,CA,
499,851810,2019,San Francisco,CA,
599,851831,2018,Denver,CO,
299,851831,2019,Denver,CO,
599,851837,2018,Denver,CO,
243,851837,2019,Denver,CO,
449,851983,2018,Hollywood,CA,
699,851983,2019,Hollywood,CA,
286,852101,2017,San Francisco,CA,
864,852101,2019,San Francisco,CA,
809,852104,2019,San Francisco,CA,
245,852105,2017,San Francisco,CA,
819,852105,2019,San Francisco,CA,
180,852213,2018,Emeryville,CA,
143,852253,2018,Florham Park,NJ,
499,852523,2018,Los Angeles,CA,
197.5,852523,2019,Los Angeles,CA,
169,852565,2018,New York,NY,
178.58,852565,2019,New York,NY,
529.5,852569,2018,New York,NY,
589,852569,2019,New York,NY,
140,852579,2019,Pittsburgh,PA,
399,852583,2018,Atlanta,GA,
399,852586,2018,Boston,MA,
499,852586,2019,Boston,MA,
359,852596,2018,New York,NY,
254.5,852596,2019,New York,NY,
100,852873,2019,Hanover,MD,
137,852883,2018,Brinkley,AR,
189,853030,2019,Phoenix,AZ,
599,853036,2018,Denver,CO,
459,853036,2019,Denver,CO,
269,853185,2018,Philadelphia,PA,
279,853185,2019,Philadelphia,PA,
232,853297,2019,Washington,DC,
109,853468,2017,Chicago,IL,
399,853696,2018,Seattle,WA,
359,853696,2019,Seattle,WA,
169,853737,2018,Seattle,WA,
175.67,853737,2019,Seattle,WA,
94,853773,2019,Daytona Beach,FL,
599,853834,2018,Denver,CO,
389,853834,2019,Denver,CO,
600,853911,2018,Key West,FL,
599,853911,2019,Key West,FL,
219,854031,2018,Alpharetta,GA,
249,854031,2019,Alpharetta,GA,
159,854263,2019,Seattle,WA,
149,854278,2018,Fort Mill,SC,
135,854711,2019,Dallas,TX,
899,854945,2018,San Francisco,CA,
595,854993,2017,Chicago,IL,
625,854993,2018,Chicago,IL,
412.5,854993,2019,Chicago,IL,
199,854997,2018,Glens Falls,NY,
194,855564,2020,Denver,CO,
159,855620,2017,Newark,DE,
128.99,855620,2019,Newark,DE,
199,855663,2017,New York,NY,
499,855663,2018,New York,NY,
499,855663,2019,New York,NY,
285,855793,2017,Brooklyn,NY,
299,856092,2018,Manning,SC,
400,856092,2019,Manning,SC,
999,856650,2019,Nashville,TN,
259,857342,2019,Fort Lauderdale,FL,
119,857351,2019,Redmond,WA,
119,857805,2019,Springfield,IL,
250,857968,2018,West Hollywood,CA,
299,858104,2018,New Orleans,LA,
259,858134,2018,Kansas City,MO,
265,858134,2019,Kansas City,MO,
117.86,858324,2018,Burlington,VT,
213,858365,2017,San Francisco,CA,
114,859282,2018,Sioux Falls,SD,
176,859296,2018,Buffalo,NY,
189,859296,2019,Buffalo,NY,
400,859502,2018,Portland,OR,
258.67,859502,2019,Portland,OR,
241,859507,2019,New York,NY,
920,859658,2017,Los Angeles,CA,
295,859658,2017,West Hollywood,CA,
875,859658,2018,West Hollywood,CA,
99,860697,2018,Nichols,NY,
159.33,860898,2019,Miami,FL,
350,861299,2018,Berkeley,CA,
299,861299,2019,Berkeley,CA,
109,861359,2019,Gainesville,GA,
499,861653,2018,New York,NY,
499,861653,2019,New York,NY,
299,861976,2018,San Francisco,CA,
249,861980,2018,Orlando,FL,
899,861980,2019,Orlando,FL,
899,861981,2019,Park City,UT,
499,862050,2018,Houston,TX,
283,862128,2017,New York,NY,
189,863039,2019,St. Pete Beach,FL,
899,863060,2017,Miami,FL,
499,863060,2018,Miami,FL,
95,863278,2019,Baltimore,MD,
205,863371,2019,New York,NY,
400,863494,2019,Moses Lake,WA,
221,863632,2017,San Francisco,CA,
999,863632,2018,San Francisco,CA,
799,863676,2018,San Francisco,CA,
999,863676,2019,San Francisco,CA,
123,864158,2017,Elizabethtown,KY,
159,864223,2017,Providence,RI,
146.4,864223,2018,Providence,RI,
152,864223,2019,Providence,RI,
239,864377,2017,Los Gatos,CA,
329,864377,2018,Los Gatos,CA,
225,864520,2019,Miami Beach,FL,
185,864556,2018,Seattle,WA,
180.1,864556,2019,Seattle,WA,
152,864556,2020,Seattle,WA,
309.51,864615,2018,New York,NY,
297,864615,2019,New York,NY,
89,864769,2019,Okemos,MI,
100,865972,2019,Bloomingdale,IL,
135,866513,2018,Portland,OR,
137,866513,2019,Portland,OR,
179,866581,2019,Clearwater Beach,FL,
160,866870,2017,Seattle,WA,
277,867219,2018,Boston,MA,
327,867219,2019,Boston,MA,
179,867305,2018,Colorado Springs,CO,
699,867305,2019,Colorado Springs,CO,
79,868060,2019,Dallas,TX,
130,868076,2019,Huntsville,AL,
140,868077,2019,Columbia,MO,
97,868327,2018,Vidalia,GA,
95,868327,2019,Vidalia,GA,
71,868331,2018,Ankeny,IA,
80.95,868390,2018,Ottumwa,IA,
81,868403,2017,Peoria,IL,
85,868404,2018,Princeton,IL,
74,868425,2019,Bloomington,MN,
71,868430,2018,Coon Rapids,MN,
82,868483,2018,Wahpeton,ND,
69,868500,2018,Ashland,WI,
409.5,868897,2018,Portland,OR,
559,868897,2019,Portland,OR,
115,868977,2017,Albany,NY,
139,869038,2017,Atlanta,GA,
269,869120,2018,Washington,DC,
214,869229,2018,Dublin,CA,
455,869276,2018,Chicago,IL,
599,869276,2019,Chicago,IL,
114,869373,2018,Iowa City,IA,
179,869373,2019,Iowa City,IA,
173,869395,2019,Springfield,MA,
999,869571,2019,Twin Falls,ID,
399,869689,2019,Albuquerque,NM,
153,869936,2017,Dallas,TX,
132,869936,2018,Dallas,TX,
279,870480,2018,Vancouver,WA,
180,870480,2019,Vancouver,WA,
134,870481,2017,Seattle,WA,
455,870481,2018,Seattle,WA,
599,870481,2019,Seattle,WA,
292,870482,2018,Portland,OR,
599,870482,2019,Portland,OR,
298.5,870483,2018,San Diego,CA,
499,870483,2019,San Diego,CA,
109,870485,2019,Klamath Falls,OR,
455,870486,2018,San Francisco,CA,
899,870486,2019,San Francisco,CA,
139,870487,2017,Seattle,WA,
455,870487,2018,Seattle,WA,
312,870487,2019,Seattle,WA,
455,870488,2018,Seattle,WA,
499,870488,2019,Seattle,WA,
455,870489,2018,Seattle,WA,
499,870489,2019,Seattle,WA,
459,870491,2019,Boston,MA,
105,870624,2019,Hartford,CT,
219,870735,2017,Worcester,MA,
245,870735,2018,Worcester,MA,
559,870918,2017,Miami Beach,FL,
453,870918,2018,Miami Beach,FL,
349,870927,2017,Phoenix,AZ,
349,870927,2018,Phoenix,AZ,
620,871019,2017,New York,NY,
150.38,871019,2018,New York,NY,
129,871095,2018,Chicago,IL,
88.8,871974,2019,Oklahoma City,OK,
299,872086,2017,Memphis,TN,
299,872086,2018,Memphis,TN,
109,872190,2019,Warwick,RI,
100,872227,2017,Farmington Hills,MI,
835,872269,2018,Napa,CA,
999,872269,2019,Napa,CA,
91,872305,2018,Findlay,OH,
242,872554,2017,San Francisco,CA,
260,872554,2018,San Francisco,CA,
123,872634,2019,Irving,TX,
160,873166,2020,Dallas,TX,
114,873172,2019,Birmingham,AL,
109,873594,2019,Kissimmee,FL,
103,873622,2019,Chicago,IL,
599,873626,2019,Chicago,IL,
421,873647,2017,New York,NY,
899,873647,2019,New York,NY,
169,873771,2019,St Louis Park,MN,
319,873857,2017,San Francisco,CA,
375,873857,2018,San Francisco,CA,
775,873857,2019,San Francisco,CA,
400,874024,2019,Palm Beach,FL,
165,874174,2017,Tucson,AZ,
141,874174,2018,Tucson,AZ,
329,874263,2018,Seattle,WA,
309,874263,2019,Seattle,WA,
199,874268,2018,Tukwila,WA,
309,874268,2019,Tukwila,WA,
999,874304,2018,New York,NY,
197,874304,2019,New York,NY,
629,874611,2017,Las Vegas,NV,
529,874611,2018,Las Vegas,NV,
144,874637,2019,Minneapolis,MN,
126.1,874789,2018,Herndon,VA,
103,874844,2018,Chicago,IL,
103,874844,2019,Chicago,IL,
184,875036,2018,Jamaica,NY,
675,875259,2019,Nashville,TN,
160.5,875366,2017,Austin,TX,
899,875366,2019,Austin,TX,
999,875369,2018,New York,NY,
544,875369,2019,New York,NY,
595,875390,2018,New York,NY,
205,875390,2019,New York,NY,
439,875423,2019,Santa Monica,CA,
315,875426,2019,Austin,TX,
199,875861,2019,Plano,TX,
120,875940,2019,Stillwater,MN,
899,875942,2019,San Francisco,CA,
509,876218,2019,Marathon,FL,
129,876389,2017,Atlanta,GA,
146.11,876389,2018,Atlanta,GA,
162,876392,2017,Austin,TX,
162.06,876392,2018,Austin,TX,
164,876392,2019,Austin,TX,
239,876413,2018,Austin,TX,
128.25,876414,2018,Austin,TX,
133.67,876415,2018,Asheville,NC,
139.33,876416,2018,Homewood,AL,
111,876421,2017,Franklin,TN,
135.17,876421,2018,Franklin,TN,
164,876422,2017,Nashville,TN,
167.08,876422,2018,Nashville,TN,
274.77,876424,2018,Boston,MA,
167,876425,2018,Lexington,MA,
163,876425,2019,Lexington,MA,
108.83,876427,2018,Buffalo,NY,
96.6,876428,2018,Linthicum,MD,
119.67,876429,2018,Hanover,MD,
119,876429,2019,Hanover,MD,
138.33,876431,2018,Columbia,SC,
121.57,876437,2018,Rosemont,IL,
119,876438,2017,Chicago,IL,
162.27,876438,2018,Chicago,IL,
414,876438,2019,Chicago,IL,
115.91,876439,2018,Bolingbrook,IL,
109,876440,2017,North Charleston,SC,
113.33,876440,2018,North Charleston,SC,
150,876443,2018,Cleveland,OH,
114.33,876444,2018,Beachwood,OH,
120.67,876445,2018,College Station,TX,
175.33,876446,2018,Charlotte,NC,
176,876447,2017,Charlotte,NC,
181.44,876447,2018,Charlotte,NC,
122.33,876452,2018,Newport,KY,
155,876454,2017,Dallas,TX,
205,876454,2018,Dallas,TX,
132.41,876455,2018,Frisco,TX,
138,876457,2018,Richardson,TX,
169.88,876458,2018,Plano,TX,
110,876460,2017,Broomfield,CO,
122.71,876460,2018,Broomfield,CO,
191.56,876461,2018,Denver,CO,
131,876462,2018,Aurora,CO,
159.23,876464,2018,Irving,TX,
135,876464,2019,Irving,TX,
163.33,876468,2018,Detroit,MI,
100.33,876478,2018,Green Bay,WI,
157.25,876479,2018,Greenville,SC,
153.83,876480,2018,Houston,TX,
124.14,876481,2018,Houston,TX,
112.33,876482,2018,Ashburn,VA,
110,876482,2019,Ashburn,VA,
118.6,876483,2018,Wichita,KS,
179,876485,2018,Long Island City,NY,
100.67,876486,2018,Jacksonville,FL,
122.38,876487,2018,Jacksonville,FL,
172.38,876490,2018,El Segundo,CA,
137.1,876497,2018,Leawood,KS,
171.67,876498,2018,Orlando,FL,
138.55,876500,2018,Doral,FL,
209,876501,2017,Miami,FL,
208.08,876501,2018,Miami,FL,
205,876501,2019,Miami,FL,
155.67,876504,2018,Miami,FL,
159,876505,2017,Milwaukee,WI,
151.7,876505,2018,Milwaukee,WI,
159,876506,2017,Minneapolis,MN,
116.5,876506,2018,Minneapolis,MN,
134.3,876507,2018,New Orleans,LA,
204.88,876510,2018,New York,NY,
194.75,876511,2018,New York,NY,
185,876512,2017,Brooklyn,NY,
176.56,876512,2018,Brooklyn,NY,
214,876513,2018,Dublin,CA,
127.17,876514,2018,Oklahoma City,OK,
109,876514,2020,Oklahoma City,OK,
107.55,876515,2018,Rancho Cucamonga,CA,
92.33,876516,2018,Chesapeake,VA,
147.5,876517,2018,Hillsboro,OR,
163.2,876518,2018,Portland,OR,
176,876520,2018,Philadelphia,PA,
127.5,876521,2018,Philadelphia,PA,
165.43,876522,2018,Mount Laurel,NJ,
218,876523,2018,Tempe,AZ,
133,876523,2019,Tempe,AZ,
204,876524,2018,Scottsdale,AZ,
173.38,876525,2018,Phoenix,AZ,
169,876525,2019,Phoenix,AZ,
136.57,876528,2018,Raleigh,NC,
129,876530,2017,Durham,NC,
137.43,876530,2018,Durham,NC,
164.14,876531,2018,Raleigh,NC,
115.14,876532,2018,Glen Allen,VA,
118,876532,2019,Glen Allen,VA,
143.33,876533,2018,Rogers,AR,
148.86,876536,2018,San Antonio,TX,
109,876537,2018,South Bend,IN,
115.5,876538,2018,Louisville,KY,
182.67,876539,2018,Louisville,KY,
199,876540,2017,Redmond,WA,
181.4,876540,2018,Redmond,WA,
224,876540,2019,Redmond,WA,
249,876544,2017,Millbrae,CA,
522.14,876544,2018,Millbrae,CA,
220,876546,2017,Newark,CA,
235.31,876546,2018,Newark,CA,
234,876547,2017,San Jose,CA,
285,876547,2018,San Jose,CA,
279.5,876548,2017,Santa Clara,CA,
263.05,876548,2018,San Jose,CA,
265,876548,2019,San Jose,CA,
254,876549,2017,Cupertino,CA,
285,876549,2018,Cupertino,CA,
275,876550,2017,Sunnyvale,CA,
305.8,876550,2018,Sunnyvale,CA,
181.4,876552,2018,Sarasota,FL,
149,876552,2019,Sarasota,FL,
117,876557,2018,Tallahassee,FL,
114,876557,2019,Tallahassee,FL,
196.43,876558,2018,Tampa,FL,
83,876562,2018,Tulsa,OK,
127.8,876563,2018,Tucson,AZ,
293.67,876573,2018,Boston,MA,
183,876574,2018,Lexington,MA,
137.5,876575,2018,Hanover,MD,
134,876576,2018,Bozeman,MT,
144,876578,2018,Dallas,TX,
137,876580,2017,Lone Tree,CO,
142.89,876580,2018,Lone Tree,CO,
149,876580,2019,Lone Tree,CO,
132.33,876581,2018,Irving,TX,
109,876583,2018,West Des Moines,IA,
204,876586,2018,Harrison,NJ,
99.5,876587,2019,West Fargo,ND,
153,876593,2018,Houston,TX,
135.67,876594,2018,Huntsville,AL,
135.67,876596,2018,Las Vegas,NV,
127,876597,2018,Lebanon,NH,
159,876598,2018,Miami,FL,
139,876598,2019,Miami,FL,
101,876600,2018,Moline,IL,
169,876601,2017,New York,NY,
186.25,876601,2018,New York,NY,
259,876601,2019,New York,NY,
139.56,876602,2018,Omaha,NE,
135,876602,2019,Omaha,NE,
130.75,876603,2018,Chandler,AZ,
144,876603,2019,Chandler,AZ,
209,876604,2017,Redmond,WA,
289,876604,2018,Redmond,WA,
242,876604,2019,Redmond,WA,
115.75,876607,2018,Ewing,NJ,
156,876608,2018,Palmdale,CA,
192.8,876614,2018,Atlanta,GA,
260.1,876615,2018,Waltham,MA,
229.67,876615,2019,Waltham,MA,
239,876635,2017,Boston,MA,
262.77,876635,2018,Boston,MA,
999,876635,2019,Boston,MA,
115,876641,2017,Chicago,IL,
186.64,876641,2018,Chicago,IL,
179,876641,2019,Chicago,IL,
253.73,876642,2018,Charlotte,NC,
369,876674,2017,Los Angeles,CA,
351.38,876674,2018,Los Angeles,CA,
289,876688,2017,Minneapolis,MN,
269.44,876688,2018,Minneapolis,MN,
486,876690,2018,New York,NY,
236.27,876697,2018,Portland,OR,
202,876697,2019,Portland,OR,
332.11,876699,2018,Scottsdale,AZ,
232.25,876709,2018,San Diego,CA,
183.2,876710,2018,San Antonio,TX,
471.73,876714,2018,San Francisco,CA,
380,876714,2019,San Francisco,CA,
192.8,876735,2018,Atlanta,GA,
230,876745,2017,Cambridge,MA,
268.42,876745,2018,Cambridge,MA,
279,876745,2019,Cambridge,MA,
